100
68 176
48 61 699
45 22 765
91 25 59
86 39 160
84 67 563
52 19 157
8 76 692
31 88 302
34 93 416
4 86 381
70 87 884
64 66 546
45 90 363
71 43 880
83 30 438
26 72 938
77 12 34
20 27 419
72 83 387
2 50 434
42 5 200
60 23 186
76 41 943
1 8 703
65 10 120
66 78 426
3 81 974
86 16 284
24 16 292
31 11 257
53 7 946
63 52 782
25 12 224
25 81 316
62 24 983
91 48 314
6 76 875
53 6 263
44 79 483
57 61 888
20 42 587
8 50 985
89 60 467
67 23 885
58 44 740
27 59 695
35 42 231
24 40 729
75 55 596
10 30 366
65 14 671
33 39 395
23 41 222
5 1 802
11 23 544
96 34 93
72 84 569
77 36 406
58 20 415
88 42 985
86 32 87
85 50 923
35 6 940
76 31 418
83 66 862
93 58 300
36 35 5
77 42 52
32 8 829
82 95 465
77 37 973
13 43 702
53 68 352
65 58 134
62 75 707
78 82 77
65 73 941
59 19 878
50 79 36
12 67 708
19 63 37
13 49 146
25 35 623
26 76 219
71 57 652
73 95 991
22 86 996
73 96 260
90 69 425
47 40 802
83 4 942
83 36 626
4 12 615
48 42 907
83 40 178
38 27 375
47 96 621
34 22 528
92 20 530
72 40 98
95 44 582
6 26 86
49 17 728
23 81 37
1 16 332
11 17 610
57 38 575
45 91 337
45 9 383
94 8 244
42 34 933
87 57 919
81 2 720
87 44 685
33 54 21
96 86 783
76 13 457
15 69 955
43 57 431
59 80 395
87 74 802
31 8 938
66 73 261
48 4 938
14 43 717
18 56 390
31 89 223
38 62 762
38 54 961
24 55 440
19 24 251
1 17 209
67 50 735
63 26 257
36 11 859
9 63 188
27 24 902
13 22 669
86 83 955
61 82 684
77 81 903
20 59 485
48 91 133
14 57 250
31 21 307
25 47 858
36 60 951
65 20 591
59 95 643
75 69 182
14 80 590
3 52 147
89 24 947
36 40 548
62 71 61
59 54 333
16 55 713
18 37 69
25 76 321
70 26 449
6 45 31
54 51 414
72 92 449
68 73 333
39 22 915
40 92 644
47 94 801
15 92 781
40 67 112
85 84 751
94 58 211
16 65 945
25 1 798
75 28 545
62 6 762
36 15 683
58 23 567
35 9 762
64 29 567
51 29 263
6 55 661
59 85 776
38 86 872
36 42 683
50 32 561
93 3 479
9 19 465
80 11 350
95 34 262
45 92 740
90 51 803
13 25 29
62 93 95
24 35 572
21 68 898
18 10 607
17 91 217
35 95 747
74 25 677
63 57 589
95 45 501
63 9 266
1 83 342
36 65 445
6 30 495
59 96 704
24 64 159
96 22 20
6 39 454
15 21 927
18 47 367
59 62 90
33 82 84
31 38 786
86 20 388
88 87 167
85 11 501
19 14 79
38 33 92
34 96 214
94 84 4
37 11 837
75 58 633
33 15 376
64 90 520
41 16 180
82 44 447
80 24 559
67 83 365
78 94 355
27 87 62
54 39 825
16 83 85
29 30 423
62 8 854
48 74 353
91 59 716
11 81 357
54 85 370
64 2 250
25 21 427
84 80 950
73 22 264
46 67 632
8 3 528
11 5 106
63 59 690
72 78 731
49 33 875
81 42 437
94 57 150
84 76 784
21 81 290
24 39 25
8 91 521
91 69 246
53 56 746
81 86 296
48 18 401
20 83 524
90 8 734
81 7 103
64 12 506
12 59 151
76 10 138
94 49 982
34 39 957
31 92 114
42 52 273
2 11 735
24 74 401
67 80 398
5 10 959
21 80 580
18 5 167
36 25 109
44 11 97
48 9 582
46 70 789
56 75 923
78 51 262
63 21 66
11 32 305
27 14 435
80 12 26
28 60 470
94 9 695
31 95 531
20 17 915
6 68 670
4 53 860
77 84 213
86 28 426
74 11 390
25 50 762
9 80 709
96 81 261
54 18 310
30 89 711
66 55 217
80 90 252
83 60 107
35 89 342
21 96 255
12 54 178
9 95 289
41 40 268
2 28 105
76 2 620
45 17 429
19 88 502
35 56 559
89 78 899
45 1 482
82 96 204
48 54 15
65 70 861
47 13 67
45 18 538
93 19 286
57 63 412
75 11 944
18 1 620
37 15 343
43 42 166
39 48 531
93 33 256
32 42 662
24 44 941
93 51 593
35 40 213
28 13 301
5 73 665
80 67 276
55 60 301
46 71 501
67 58 312
56 1 896
25 54 234
63 86 638
19 1 888
75 38 29
7 72 948
75 43 883
18 84 102
42 22 163
35 60 578
77 9 952
74 17 377
9 65 467
46 81 398
50 48 98
40 23 877
57 46 381
90 22 772
82 2 688
62 59 310
36 70 229
92 21 875
15 48 312
58 93 638
57 3 588
92 48 573
8 87 464
82 18 433
49 15 244
53 11 499
1 55 958
55 93 285
62 13 617
42 33 897
96 61 34
27 75 88
11 42 469
29 58 185
9 43 229
14 8 868
69 2 6
31 81 18
12 37 352
31 56 509
36 26 784
7 27 320
84 83 698
82 85 767
89 68 250
26 52 475
32 25 15
63 23 125
91 43 610
37 96 891
64 31 779
89 25 85
80 62 294
37 41 864
91 77 372
83 64 193
79 68 430
60 43 663
29 47 987
81 67 335
68 6 774
68 55 339
78 31 67
5 3 365
44 40 743
88 75 780
71 87 900
36 43 356
63 34 252
46 48 428
91 46 236
42 26 198
45 55 868
65 74 299
9 61 700
19 9 974
39 63 821
3 7 88
71 13 416
42 73 670
34 32 786
41 42 732
28 34 153
73 78 73
45 12 187
12 82 988
44 13 749
37 81 644
18 42 730
36 23 148
28 30 867
56 8 198
75 26 299
26 74 348
55 91 548
4 82 654
80 55 889
76 83 645
85 65 70
23 29 736
15 22 352
67 90 29
29 81 499
3 13 717
26 66 199
25 20 808
75 95 881
23 19 351
71 64 827
57 28 737
62 70 564
19 6 417
30 68 270
92 19 595
88 69 840
44 28 626
63 44 812
47 69 946
58 45 943
54 73 273
70 47 678
46 75 367
26 85 979
77 4 621
32 15 302
1 79 929
78 64 615
66 5 47
58 79 971
75 54 403
74 82 230
56 77 760
39 1 356
73 11 351
31 18 665
94 43 737
33 72 448
70 74 673
86 67 306
65 79 92
75 7 867
49 67 167
22 50 445
3 46 813
17 78 859
16 73 171
41 21 422
1 49 312
6 40 433
3 61 936
44 68 921
46 47 317
66 51 778
27 5 933
81 4 958
96 6 507
87 33 630
90 77 455
92 30 790
6 57 90
36 12 345
15 51 160
38 24 877
47 18 45
14 33 299
52 27 1000
12 72 625
65 63 216
23 63 60
83 12 145
81 71 990
33 67 431
33 80 371
93 64 323
46 56 445
82 87 109
39 86 217
53 79 74
85 90 667
41 86 625
46 44 785
46 85 547
68 42 183
18 38 436
59 49 702
38 40 139
10 62 239
71 12 903
17 70 861
67 42 912
10 27 665
40 83 586
19 27 994
49 84 100
38 2 162
89 8 365
79 5 320
69 11 908
69 13 478
6 65 944
8 51 790
7 39 123
18 32 747
42 20 972
25 10 430
39 88 135
47 63 80
59 32 451
94 38 285
49 94 403
74 64 988
67 45 587
3 79 173
14 50 510
11 20 957
81 18 87
36 78 444
53 48 808
56 54 23
95 47 742
92 18 592
71 90 407
41 79 973
19 42 382
75 81 474
4 43 526
58 14 544
28 79 686
93 96 147
35 69 928
77 2 154
91 88 476
40 87 427
6 88 518
91 10 479
16 81 325
59 5 960
95 11 383
36 58 158
9 59 47
6 61 527
8 29 983
28 77 271
18 65 553
42 82 832
38 73 411
28 19 964
33 55 841
56 11 168
31 43 702
51 46 155
91 94 386
5 68 774
55 45 820
52 95 752
3 34 246
59 37 320
82 61 115
13 94 694
23 83 33
86 47 718
59 94 176
30 18 70
84 93 182
26 57 828
18 28 476
53 41 851
1 5 346
92 72 138
91 63 965
26 46 343
88 84 97
94 45 591
85 16 740
27 10 272
67 7 559
88 60 515
24 58 966
11 56 641
2 23 60
8 80 447
46 69 471
49 45 498
12 60 64
71 59 964
42 25 741
46 77 348
45 51 109
53 91 273
19 32 133
32 51 619
95 29 715
81 20 534
69 83 494
33 24 633
89 16 624
75 67 465
24 71 444
11 84 222
96 42 168
6 71 298
92 54 921
7 44 761
63 68 240
15 86 623
85 26 375
64 96 409
71 81 999
27 63 815
39 5 270
29 34 9
94 54 72
87 70 934
30 25 817
69 75 847
7 53 519
66 40 143
17 76 356
75 40 369
33 38 352
23 49 418
35 28 11
42 72 413
89 65 890
77 63 530
63 5 113
74 29 526
5 63 68
27 6 218
45 24 687
68 19 681
76 43 571
4 93 634
78 23 955
28 56 402
77 22 251
46 2 24
89 76 874
67 41 114
77 28 330
53 12 633
10 72 517
56 48 478
12 18 509
92 25 264
62 78 438
74 8 440
46 15 368
59 77 381
12 6 158
8 44 342
70 1 70
79 19 427
6 7 422
96 10 918
42 61 74
93 76 413
72 56 735
25 64 691
50 92 876
41 39 808
65 88 230
73 86 298
16 26 277
26 9 505
52 75 165
2 92 623
44 2 741
7 24 643
52 85 738
58 84 72
68 84 74
52 17 112
11 1 466
59 91 546
60 22 198
86 52 689
47 70 214
53 40 855
70 57 671
55 96 290
56 69 384
56 86 843
28 51 823
35 14 977
94 67 617
30 15 363
24 9 84
93 91 859
31 30 215
17 68 268
79 51 72
57 52 361
44 6 465
61 31 103
41 43 104
54 11 217
14 96 728
48 66 779
75 39 795
56 29 659
37 32 98
20 41 560
58 39 868
90 28 953
52 38 17
37 14 755
84 59 642
45 83 883
91 53 441
48 79 72
18 82 967
43 96 586
39 84 420
40 47 82
7 18 866
69 85 367
69 86 308
41 33 657
3 37 686
96 27 400
70 85 626
6 9 902
22 44 14
38 13 493
63 25 438
16 85 823
15 47 323
18 79 360
28 7 357
19 54 774
51 63 419
49 74 707
64 23 603
70 30 295
80 3 519
16 28 330
31 83 385
76 82 267
71 83 905
38 10 613
11 70 384
43 58 959
26 79 115
63 75 298
13 46 384
54 52 736
66 92 692
38 34 568
44 81 638
96 20 39
85 41 170
22 31 966
59 42 647
84 19 31
85 1 708
61 20 932
81 69 22
7 50 133
82 73 870
51 3 605
2 72 763
89 20 214
54 25 99
45 5 625
28 94 663
95 8 371
82 47 218
42 59 109
31 79 282
31 33 258
95 96 153
41 37 770
84 26 481
7 83 434
73 26 625
75 64 449
70 75 164
55 74 943
32 47 805
80 60 482
91 15 963
40 46 612
57 7 111
68 10 385
45 16 269
35 3 271
22 76 342
22 53 181
33 35 170
93 50 120
82 80 738
95 52 670
55 39 100
6 51 41
16 19 915
26 32 52
54 36 1
74 35 498
65 54 860
29 49 608
49 34 767
72 2 256
52 58 632
67 17 406
28 38 609
78 4 430
44 35 937
79 89 986
39 56 377
34 81 615
10 54 168
72 44 205
87 85 521
86 53 87
43 61 858
40 2 237
68 58 189
21 40 117
68 95 292
57 17 894
57 88 953
44 52 973
26 13 911
90 34 35
44 9 972
20 15 157
93 81 344
55 32 827
56 39 695
63 43 593
87 83 115
72 35 38
60 33 621
77 24 457
76 45 673
78 26 102
54 22 482
87 20 507
61 26 377
5 26 28
12 47 864
13 58 918
26 11 269
88 80 528
49 28 466
88 76 26
11 10 51
88 63 361
13 92 570
73 60 930
36 8 911
39 81 553
4 64 484
85 78 672
68 14 383
20 6 277
39 24 30
38 94 312
87 43 663
26 22 211
30 4 230
60 37 335
20 48 702
29 4 374
74 56 374
84 46 555
37 27 433
26 31 342
43 59 997
38 88 644
84 70 655
71 32 302
52 28 386
73 44 50
88 74 33
1 86 543
32 81 80
87 10 778
81 11 53
49 26 227
66 74 74
20 5 650
56 46 415
8 86 540
54 57 180
45 82 745
34 6 931
69 76 578
77 91 705
92 75 220
71 10 919
15 93 299
17 51 500
80 95 763
96 9 981
62 1 526
59 8 1000
92 53 255
10 43 169
21 42 665
77 78 264
68 5 411
51 19 180
75 57 219
71 15 444
68 79 377
3 29 711
40 58 5
29 16 996
78 16 451
69 22 48
77 67 120
37 85 482
27 90 935
90 23 824
28 89 468
85 8 300
48 84 299
94 88 14
41 49 97
94 76 279
86 61 439
95 2 459
85 87 42
63 12 681
66 54 62
25 74 572
57 70 287
95 60 837
19 36 627
24 41 555
78 49 73
82 20 359
50 51 392
57 12 162
38 65 358
81 64 981
28 44 411
13 72 709
16 37 493
27 20 435
84 30 75
9 50 320
88 85 259
9 77 134
90 24 754
41 36 729
22 14 776
38 74 1000
89 73 946
8 85 124
44 76 208
29 78 559
52 94 96
35 87 705
18 48 25
1 23 740
19 35 344
56 40 554
45 29 435
44 50 445
94 26 977
61 35 987
23 92 937
86 84 969
31 12 336
88 77 779
47 17 905
49 9 808
43 53 981
66 59 930
47 42 691
83 45 706
93 85 492
1 80 477
66 50 567
46 55 562
80 28 86
31 91 645
31 59 846
51 40 181
62 69 182
21 51 706
95 82 432
61 76 863
42 4 774
63 89 495
44 45 950
11 92 552
10 56 15
72 3 958
11 72 623
69 15 461
95 58 321
66 43 108
35 91 229
61 48 1000
51 65 339
12 86 976
69 7 834
90 43 303
48 49 637
11 31 985
53 31 712
73 10 477
48 55 105
69 52 718
26 53 90
76 6 140
79 88 681
87 95 113
25 85 314
52 7 485
45 7 435
32 29 258
81 29 653
5 80 262
55 69 925
76 33 615
28 29 753
58 60 990
13 50 454
91 72 561
77 60 186
37 58 285
74 19 979
35 58 987
87 1 778
50 49 852
21 35 681
90 57 898
50 10 166
4 68 665
65 75 942
45 28 181
84 57 140
14 6 525
15 5 335
25 83 925
62 57 239
30 31 471
14 66 717
46 25 752
76 50 280
27 85 373
28 6 25
68 82 15
10 14 824
76 26 918
64 10 224
72 96 166
82 14 790
63 82 611
24 50 536
10 22 377
38 87 598
27 32 337
11 63 311
75 89 784
77 11 849
92 57 841
60 56 182
41 44 976
53 13 139
20 58 669
9 89 922
75 41 105
11 82 329
14 85 317
8 45 386
7 91 184
80 69 646
35 68 902
87 49 730
41 56 764
58 88 712
26 50 881
85 4 537
4 56 274
5 28 494
90 59 425
86 71 989
54 48 428
83 93 822
91 42 103
1 75 139
10 37 352
47 49 930
3 9 748
71 48 895
20 16 361
17 61 815
88 16 937
6 66 276
16 7 494
6 2 516
20 38 131
66 81 136
15 84 507
93 2 829
94 61 572
62 30 731
79 29 891
37 25 484
20 78 294
88 64 704
91 14 458
81 3 611
38 76 295
33 73 615
1 48 389
83 21 328
92 84 977
65 89 844
52 51 706
78 58 715
6 56 267
66 52 240
37 42 991
47 62 244
82 79 656
9 15 152
75 1 514
37 80 445
46 73 795
73 4 630
31 69 44
69 84 548
5 55 926
45 31 952
37 70 761
57 37 763
81 22 636
82 27 703
36 77 265
7 12 38
40 73 268
23 14 105
40 5 897
79 8 952
35 34 893
49 64 343
47 6 774
22 80 811
96 88 171
33 93 681
60 66 772
70 50 295
76 60 811
93 20 43
76 4 857
29 60 962
60 80 268
43 90 522
34 68 968
15 78 878
88 27 48
5 19 769
76 19 547
76 95 931
90 83 75
77 66 795
2 88 167
52 67 932
16 17 699
82 19 966
29 63 373
33 57 824
63 22 989
65 34 876
59 90 526
18 93 500
46 22 199
21 39 124
64 36 84
56 80 468
24 91 121
50 78 604
65 40 372
71 21 600
61 58 382
6 20 292
38 83 427
42 46 553
72 47 458
43 94 793
25 17 638
67 26 847
49 21 200
47 25 707
2 56 481
87 55 916
8 21 200
34 44 404
84 25 940
51 57 483
72 88 939
47 12 52
70 23 931
78 79 296
53 49 38
33 81 99
41 11 118
63 95 618
96 87 110
42 47 296
88 19 320
35 64 190
90 76 199
70 27 84
90 72 646
85 22 506
52 46 603
90 56 985
28 46 318
3 67 539
54 71 361
76 18 854
55 75 999
43 37 511
34 35 321
17 57 44
22 25 663
36 71 200
86 92 999
95 21 587
44 37 750
79 57 805
45 61 273
69 48 487
33 31 682
50 63 176
92 82 274
64 89 544
55 3 22
41 59 748
19 87 648
42 11 693
16 90 119
76 56 954
10 45 901
20 11 987
12 38 783
62 3 98
26 17 427
42 29 718
42 50 504
86 31 352
73 68 993
64 9 101
64 68 705
96 35 97
74 66 902
14 20 999
49 73 123
96 58 153
12 81 947
57 72 366
49 55 849
35 53 838
19 33 164
96 16 471
28 75 146
33 14 908
35 26 136
33 32 730
27 45 2
62 23 550
57 78 537
85 61 962
4 10 981
41 47 206
81 28 310
70 49 596
96 70 158
71 36 437
93 13 34
49 66 944
41 13 57
64 40 111
54 43 695
51 10 333
17 47 984
5 15 26
31 26 496
46 45 676
51 61 399
93 52 162
74 50 619
23 68 778
76 69 626
43 24 981
35 20 444
50 3 888
83 35 505
56 64 867
12 30 905
72 6 184
31 27 888
37 6 18
7 55 763
68 39 102
13 89 161
48 73 86
42 18 960
48 58 952
89 1 660
38 56 848
80 58 735
66 1 684
63 77 454
82 90 990
56 27 48
49 52 828
7 8 396
72 82 756
62 61 207
94 41 51
23 33 188
36 89 34
29 66 863
11 3 704
48 40 368
72 21 785
32 27 670
84 58 909
95 91 117
11 59 349
11 43 751
37 87 972
16 38 415
36 90 818
53 95 379
65 48 465
56 96 618
18 63 615
62 80 963
80 30 396
73 5 998
91 81 132
61 40 145
55 33 874
86 66 320
50 11 186
40 86 677
31 44 766
27 71 487
71 89 351
46 59 840
89 46 163
81 14 377
22 62 471
76 20 653
89 52 426
25 30 128
64 34 921
58 42 535
76 86 814
15 13 582
73 24 465
50 1 32
24 73 76
74 7 695
70 17 322
59 82 142
22 15 850
29 26 258
55 61 178
52 89 567
9 93 520
93 54 151
1 11 947
25 96 201
60 10 287
32 84 904
10 19 711
64 14 643
63 53 112
28 57 510
47 46 516
7 42 284
90 1 420
14 59 5
1 74 136
96 1 904
7 95 641
11 74 945
71 51 784
41 28 354
4 25 977
76 63 363
53 37 523
66 8 473
7 26 402
25 16 146
16 64 364
37 34 827
33 28 300
27 39 285
34 95 816
60 59 772
37 13 534
73 27 380
84 78 607
52 11 619
61 89 7
59 78 973
13 55 579
86 59 501
12 9 760
6 46 503
26 65 385
41 95 359
16 91 359
84 41 498
71 50 214
33 12 722
93 28 482
86 1 83
84 74 324
49 57 662
75 35 360
15 55 907
70 89 864
21 86 928
54 65 114
3 41 156
22 8 771
25 38 475
6 75 875
76 38 257
16 84 209
11 16 804
30 40 266
10 58 682
92 93 720
85 23 237
87 12 7
36 86 162
35 67 105
33 87 708
71 31 854
57 24 464
9 49 786
91 83 121
1 90 81
73 84 180
49 47 760
45 79 80
70 67 44
36 73 8
90 84 795
29 69 856
91 80 769
68 50 794
32 5 39
64 62 261
42 12 972
14 63 972
85 47 791
53 76 986
15 23 768
1 31 341
90 9 441
58 90 146
7 25 524
50 62 463
15 61 75
18 11 662
85 59 94
23 45 6
3 72 508
74 38 627
80 2 577
58 94 261
16 34 362
73 29 809
76 51 629
58 50 371
3 70 419
51 93 430
27 73 869
1 42 266
91 37 391
14 34 503
69 63 168
14 9 213
17 63 196
27 88 23
70 79 828
75 84 646
65 44 356
17 20 905
13 56 88
68 74 445
20 63 818
42 55 142
58 7 756
57 21 742
67 32 18
33 84 836
68 85 913
67 33 613
9 88 567
54 64 773
61 36 518
73 42 15
12 77 66
65 21 56
1 19 259
18 51 533
54 86 6
61 71 240
85 79 874
73 19 160
75 82 623
71 96 532
91 41 709
14 90 386
60 68 705
62 5 50
35 15 724
92 2 908
27 76 65
10 73 388
27 79 231
15 36 718
96 83 813
75 78 130
95 53 694
75 68 551
85 14 943
53 38 612
65 32 65
63 79 575
41 67 712
27 70 349
36 93 708
74 10 844
60 53 2
14 73 125
88 65 443
85 51 497
28 76 277
2 79 644
17 85 209
95 73 649
46 23 325
58 89 711
25 95 712
38 42 667
58 72 218
45 77 245
23 4 803
84 17 87
3 17 761
18 78 126
86 6 296
46 53 552
68 11 997
44 63 977
31 35 979
57 23 72
58 17 383
30 36 258
77 64 357
12 78 328
60 6 550
4 45 299
20 82 878
42 92 320
66 67 636
17 18 138
1 76 788
21 88 782
34 43 716
82 5 242
2 35 137
39 44 156
59 23 381
85 28 539
91 85 407
45 30 745
87 36 781
92 61 237
17 82 568
34 42 407
62 74 703
45 88 282
38 23 180
55 41 23
74 9 212
21 63 660
44 95 598
88 33 613
76 16 849
20 18 280
29 1 372
11 6 699
40 4 11
12 2 516
30 85 61
96 76 127
85 89 730
94 85 808
9 21 555
85 69 388
6 37 544
55 87 398
74 46 897
24 48 906
92 36 243
84 75 183
14 17 400
71 9 16
2 58 338
39 41 968
17 60 321
27 12 182
25 18 413
10 17 550
34 87 149
57 4 676
55 37 788
34 72 644
9 87 252
64 20 389
48 57 46
61 3 909
82 88 274
55 31 531
77 89 633
22 85 90
57 71 2
61 34 716
23 18 939
34 51 459
57 36 942
40 66 115
61 67 579
75 4 390
81 92 564
89 13 837
96 43 514
74 52 932
1 22 119
50 21 953
80 46 377
89 71 764
39 27 885
64 3 976
7 93 128
79 20 793
91 16 549
32 41 885
67 52 590
20 52 675
10 66 285
36 33 64
81 21 84
69 21 862
23 80 233
13 78 376
93 70 803
70 51 801
54 53 375
80 54 442
19 90 470
58 1 36
51 92 600
25 8 937
83 31 463
2 64 947
42 85 741
25 9 97
44 26 900
24 17 331
72 51 143
15 38 799
4 79 953
89 10 579
75 3 975
69 32 849
4 1 33
6 35 375
60 25 125
14 94 470
61 33 642
44 15 456
27 41 764
43 47 389
59 3 398
31 17 701
93 27 263
7 34 710
74 71 596
74 58 476
44 60 27
2 73 714
13 8 871
47 83 34
4 27 838
80 96 329
59 4 218
42 57 323
23 13 70
77 16 212
37 39 32
95 70 759
44 89 762
83 18 798
4 81 770
89 85 856
5 14 780
30 49 27
22 5 856
62 64 948
40 71 804
71 93 711
44 22 298
61 83 711
82 33 965
84 20 137
43 8 74
26 25 409
43 72 8
67 92 410
41 58 67
92 34 463
40 29 529
44 92 36
69 33 261
26 58 879
6 67 465
39 79 687
69 67 793
11 79 22
3 94 376
18 59 288
61 11 465
20 69 894
96 94 84
19 70 297
17 21 157
82 67 307
89 43 970
72 93 260
32 14 534
86 79 482
3 12 652
84 52 626
48 81 455
88 47 720
45 86 875
67 28 333
86 56 401
81 60 611
5 21 992
2 3 917
35 94 772
61 15 692
57 50 360
89 59 924
58 51 583
30 82 440
33 45 179
21 73 179
30 39 821
42 78 228
45 39 738
24 57 489
48 52 120
28 67 798
17 34 210
47 77 179
62 73 858
49 86 68
17 3 276
96 30 399
83 33 890
58 30 85
38 16 593
36 81 532
42 66 799
2 95 745
79 61 741
76 52 475
73 77 838
23 31 731
46 36 465
57 14 571
53 88 747
45 13 988
7 16 296
12 90 953
69 14 887
79 39 765
45 94 672
78 22 530
11 14 910
9 3 490
15 63 360
96 36 565
30 33 839
95 64 155
41 66 39
56 61 980
62 25 201
61 43 528
15 41 289
28 20 77
41 52 411
17 45 295
81 63 738
47 45 483
51 79 861
78 8 341
96 4 59
10 53 687
80 85 986
73 32 485
81 39 877
50 73 758
76 72 628
87 28 402
89 33 304
67 15 585
2 96 365
93 21 529
26 83 646
32 46 461
83 38 697
31 41 393
18 83 971
77 7 960
39 29 458
19 13 806
23 32 752
50 31 390
86 19 526
42 87 824
35 75 814
54 87 411
21 32 74
82 56 509
91 12 644
44 67 658
1 33 728
54 77 841
35 13 686
89 74 86
28 64 154
81 94 105
20 87 545
79 16 383
36 41 252
80 56 258
92 55 450
17 28 399
4 54 742
12 29 654
33 74 688
58 4 199
46 72 138
63 46 234
