400
40 708
40 39 292
35 24 473
30 34 925
4 18 550
12 13 443
27 40 277
19 14 932
40 38 468
8 47 86
27 5 8
1 6 433
27 46 876
2 14 944
33 7 961
39 31 493
9 44 300
38 4 709
45 13 601
15 1 779
47 32 442
37 41 573
5 8 281
15 35 885
44 36 200
31 18 83
45 1 174
28 30 663
24 19 883
32 40 846
8 13 729
1 11 178
43 19 554
22 16 80
21 12 134
19 25 95
46 1 545
10 46 210
46 12 27
43 21 89
20 14 469
39 17 868
46 41 962
37 31 65
20 6 773
39 3 486
27 41 998
16 25 75
22 28 76
23 28 462
47 27 633
18 35 610
46 40 260
11 34 642
20 3 17
18 17 726
32 12 515
7 44 707
2 37 709
34 14 660
10 11 666
45 43 1
43 16 367
32 14 982
43 4 936
14 6 264
38 13 998
11 3 869
4 15 456
20 15 505
30 24 455
37 10 469
23 6 571
26 3 359
35 25 488
47 2 73
18 39 182
12 45 348
12 26 153
30 36 185
20 9 733
4 14 955
6 4 829
10 15 681
22 12 969
9 3 79
45 31 538
11 39 753
21 13 354
47 25 313
36 7 794
11 2 330
25 37 940
14 12 865
18 7 279
19 10 334
31 26 847
16 35 525
38 30 384
47 19 771
23 32 132
12 30 861
45 21 540
33 35 569
19 6 340
24 14 832
42 26 379
10 38 118
22 40 592
15 45 12
26 12 469
17 13 888
16 7 98
34 19 530
7 45 83
45 16 644
8 2 272
21 36 324
14 39 126
46 15 875
27 26 556
20 34 806
9 14 124
38 18 643
32 35 100
46 22 4
32 6 724
47 43 874
9 19 385
10 23 44
25 42 516
4 26 874
33 37 959
25 28 78
20 1 668
2 30 427
24 39 80
7 34 182
36 13 243
13 35 113
28 38 29
3 25 96
33 23 614
14 20 447
28 9 820
18 29 490
5 21 541
10 24 397
42 12 537
19 45 95
37 43 565
14 17 118
7 1 69
15 46 857
28 46 682
43 42 58
28 19 15
29 39 585
39 43 28
40 35 294
38 7 737
41 39 934
28 22 887
44 6 55
37 14 682
1 13 261
12 2 429
5 13 104
36 16 1000
3 15 674
6 16 185
27 31 242
41 14 399
18 1 303
28 7 668
19 42 657
35 40 610
42 35 993
1 2 615
17 28 362
22 41 494
23 25 885
19 16 773
11 18 689
13 16 973
32 24 933
30 23 428
40 34 886
31 47 579
10 17 789
29 33 356
40 8 251
38 32 393
1 27 692
46 16 169
22 6 363
45 33 565
6 24 74
8 14 494
27 18 231
7 36 194
3 14 395
30 25 140
32 29 137
40 42 349
5 10 742
40 44 144
33 42 973
26 1 67
26 13 198
15 14 4
12 20 224
13 47 274
4 42 778
13 21 179
40 17 626
2 13 95
26 42 340
14 44 611
21 20 417
1 43 957
39 26 341
1 25 736
25 38 327
8 9 406
42 3 80
27 39 220
25 8 487
28 15 593
29 17 211
35 21 435
4 30 190
15 39 403
14 11 5
24 41 358
4 20 4
31 24 890
14 40 441
16 45 334
35 11 394
9 1 621
4 41 896
39 27 622
19 5 645
10 43 96
12 23 477
16 39 725
5 46 188
35 30 115
31 9 581
20 33 997
22 46 554
26 7 607
15 25 220
7 11 502
38 33 771
40 4 722
34 47 111
24 26 719
4 28 497
35 15 810
5 25 348
21 15 405
18 20 944
44 29 928
5 33 408
27 11 78
36 14 561
12 21 445
31 44 306
46 31 113
29 41 182
37 35 247
31 37 887
30 22 437
17 16 179
35 27 810
32 8 174
39 32 320
43 36 113
46 23 426
14 45 772
30 9 950
34 32 141
6 29 356
35 12 405
2 10 402
16 10 998
5 3 391
44 26 528
9 6 452
36 31 708
30 1 223
17 11 622
38 16 887
42 33 95
30 46 607
26 17 184
33 1 78
27 33 586
32 27 838
9 18 741
34 25 681
41 16 576
18 10 835
45 34 680
15 47 712
38 44 38
16 46 352
46 18 24
43 18 92
4 25 490
25 31 995
40 11 288
28 34 90
11 38 349
35 37 696
46 3 338
42 18 419
3 32 790
10 36 560
3 6 874
37 46 73
45 17 863
41 37 468
16 11 783
42 31 393
33 47 729
43 20 286
37 19 952
3 5 966
1 23 174
27 20 406
39 1 109
25 23 296
14 37 640
6 25 221
3 22 29
40 5 524
6 8 605
16 14 752
12 33 952
4 44 390
34 10 609
7 28 370
45 22 898
14 8 214
32 25 992
14 21 84
4 9 208
6 21 774
21 40 752
32 23 385
18 11 139
9 28 732
19 26 238
33 45 254
42 44 110
39 40 921
44 42 322
15 32 486
1 7 73
3 2 416
26 38 283
39 5 992
7 20 409
30 20 303
8 28 126
9 8 293
27 1 431
10 7 372
35 31 202
37 18 516
45 7 31
23 45 522
14 19 958
36 2 651
11 30 564
16 20 811
21 3 756
24 10 311
12 34 843
15 10 205
43 10 180
19 38 801
18 23 774
24 30 992
36 22 910
40 33 296
21 9 865
4 47 705
9 16 429
36 18 921
10 35 576
4 31 751
6 1 347
38 12 896
17 21 534
21 39 612
29 46 236
41 47 122
15 38 227
46 8 540
41 45 500
38 36 936
4 24 537
16 6 296
46 45 355
42 11 769
43 27 771
6 7 793
34 31 762
24 38 900
14 36 115
34 46 153
2 3 727
22 45 782
7 39 708
27 29 168
27 14 655
3 12 501
12 9 523
44 24 409
9 31 50
22 36 991
32 19 945
45 5 27
33 36 849
33 8 728
30 44 10
44 41 529
20 4 403
27 22 969
13 2 695
15 27 161
42 47 774
34 33 330
5 24 785
24 17 292
28 25 502
3 38 449
39 22 683
31 38 459
4 40 663
40 45 626
3 10 462
17 35 442
15 9 281
16 9 761
1 40 187
4 32 786
19 9 290
33 5 12
29 2 460
17 34 758
13 3 935
25 20 223
15 19 698
24 22 908
8 30 719
15 40 418
39 29 585
20 40 575
23 46 477
45 30 299
20 2 139
19 47 65
22 25 103
18 46 186
47 3 697
2 29 807
3 26 511
2 6 664
44 45 959
6 10 110
29 34 986
13 9 779
19 1 686
32 38 411
25 39 179
4 21 655
5 18 345
5 17 649
40 26 831
13 40 440
29 43 843
6 39 429
28 33 776
36 21 58
29 13 309
47 12 895
25 26 519
7 38 957
44 14 793
36 32 509
3 4 750
26 18 801
21 17 468
47 1 159
16 13 27
25 45 254
29 31 632
28 10 566
47 36 419
27 32 510
31 30 391
13 26 282
38 9 824
30 33 432
24 35 10
30 47 815
30 19 145
31 7 899
8 7 835
21 34 860
13 1 509
23 5 913
16 29 866
47 29 616
39 6 1
36 28 277
46 7 648
29 22 183
25 19 289
42 43 126
45 11 281
32 30 961
22 2 282
3 40 927
21 44 83
34 42 720
26 19 341
21 5 314
6 34 385
5 14 272
5 34 902
2 41 533
27 7 599
24 34 280
26 4 463
29 47 117
41 31 634
25 44 593
23 31 786
4 22 252
21 27 480
22 42 522
38 10 316
11 9 38
41 5 181
36 3 92
38 5 604
42 17 461
38 6 361
36 12 377
35 41 927
43 17 459
45 18 955
18 5 634
45 38 184
8 17 996
31 27 673
29 35 44
23 47 165
46 38 216
5 16 803
30 14 600
31 23 937
15 33 695
46 35 551
29 42 614
30 39 667
8 15 650
1 39 270
27 37 476
31 3 665
1 30 65
39 16 9
35 7 77
26 35 118
15 30 940
9 35 160
38 37 729
35 14 728
24 2 708
41 19 946
43 8 906
13 17 940
19 30 632
1 35 20
41 1 757
11 37 52
10 27 763
29 14 567
24 15 262
16 42 480
23 35 554
42 36 502
45 9 111
11 14 769
18 14 92
4 1 483
46 44 664
22 44 759
30 16 747
30 3 432
15 23 107
5 42 796
30 31 896
41 2 927
26 34 378
29 7 76
24 40 720
13 18 785
27 19 730
27 12 55
4 45 728
35 26 151
42 22 781
10 37 556
10 32 311
43 44 782
14 47 531
24 45 884
25 17 563
45 14 425
47 23 829
40 28 662
19 15 202
30 5 321
22 10 784
39 20 137
22 39 282
36 8 403
40 3 156
20 32 731
14 23 464
38 47 805
5 4 445
4 34 704
7 19 382
9 47 181
25 47 447
43 24 720
20 29 627
45 40 970
42 13 593
28 26 164
6 44 216
1 20 977
22 38 890
46 25 555
1 31 907
18 21 132
24 20 507
15 16 553
32 9 526
15 44 170
20 35 802
16 5 251
8 31 601
33 16 640
4 43 635
36 38 103
44 34 963
24 31 585
8 24 746
12 41 22
1 16 170
35 39 272
11 31 453
14 33 434
29 19 366
34 11 695
29 18 300
1 26 245
29 32 637
37 45 81
41 28 314
43 28 499
41 35 435
44 47 368
13 11 144
3 42 325
16 33 238
10 29 490
23 44 21
47 7 58
13 44 429
43 15 887
45 15 130
33 24 534
12 6 602
7 23 884
20 45 979
21 35 394
41 43 764
27 6 225
21 47 129
2 45 339
45 12 542
42 20 807
18 13 326
46 37 808
42 46 649
22 34 975
17 41 412
45 20 189
15 4 195
17 33 735
3 39 959
27 35 513
42 21 942
46 34 588
17 23 265
4 16 257
7 26 749
34 17 848
16 3 683
33 9 893
44 27 175
18 9 370
43 41 871
22 9 23
12 19 257
42 29 579
25 15 239
39 15 85
46 27 120
30 40 549
43 35 970
19 46 489
46 36 802
2 42 118
43 39 974
40 27 118
47 24 527
5 28 763
44 25 969
23 39 699
42 1 799
34 43 263
33 12 494
32 20 264
15 18 780
25 7 41
40 37 233
22 13 957
10 25 797
23 1 704
28 32 777
10 1 31
28 47 166
1 18 801
1 38 496
17 37 406
8 36 430
37 15 783
45 4 954
47 15 125
36 37 319
36 39 838
47 11 823
39 2 738
22 20 184
41 46 493
5 38 243
34 41 769
36 10 994
10 44 353
31 13 495
14 5 681
37 34 993
20 18 365
18 12 72
35 46 496
32 36 689
31 28 318
29 1 840
7 37 195
30 21 200
33 34 800
17 31 884
44 35 794
1 14 996
32 18 312
26 32 137
6 20 253
43 14 454
9 2 299
15 41 618
6 27 52
4 7 153
18 31 724
32 41 845
46 24 59
21 32 286
14 27 241
30 29 791
8 40 206
2 4 715
25 35 845
3 28 463
30 35 420
13 7 77
28 23 336
6 33 470
25 41 982
4 38 146
34 44 443
25 43 237
8 44 592
15 11 37
42 37 26
35 8 303
46 11 453
36 40 321
44 1 885
37 1 470
47 35 487
13 31 262
15 5 114
43 6 552
22 33 127
16 27 539
20 7 166
31 4 456
45 6 529
16 15 411
22 17 282
24 16 203
22 15 364
12 36 22
29 15 458
26 44 229
38 42 618
24 28 195
29 6 695
44 16 757
9 26 183
10 40 988
47 14 490
8 43 664
33 11 826
20 26 625
17 4 313
33 40 974
24 21 523
21 24 152
33 38 554
46 30 210
12 16 295
13 20 300
13 30 795
35 44 568
34 7 321
41 33 400
17 1 224
30 27 874
18 15 642
35 47 714
38 46 352
21 16 455
37 17 157
16 2 776
13 36 574
19 44 243
40 1 331
15 28 757
38 11 741
40 24 354
21 38 997
29 28 501
4 13 759
2 24 136
38 35 430
31 22 237
12 7 640
33 39 817
9 45 877
22 47 262
19 29 30
23 20 784
30 45 563
13 39 989
5 1 591
2 34 480
46 29 361
27 16 158
1 22 825
35 3 20
43 5 83
38 17 931
35 2 369
45 27 30
32 28 705
22 19 858
10 34 196
1 47 399
16 24 14
45 44 741
18 16 529
4 3 507
43 7 359
6 12 331
17 36 77
6 23 295
3 19 973
28 1 238
46 10 873
6 11 41
26 47 807
5 39 683
3 16 710
47 28 707
47 4 469
14 2 468
21 41 96
36 25 963
29 25 254
7 42 954
44 2 766
1 41 517
16 30 778
21 14 31
10 39 784
45 47 838
30 8 432
4 36 239
21 29 809
26 30 962
26 28 482
17 12 662
38 2 961
39 11 244
29 30 661
8 23 130
11 20 934
2 27 892
6 35 370
29 4 656
45 46 791
41 13 332
20 11 557
30 42 544
15 43 941
26 33 179
31 32 260
30 17 380
7 27 493
29 12 198
2 33 794
21 42 249
17 32 43
43 32 787
8 21 731
40 7 850
36 43 98
10 2 553
18 30 588
25 3 509
20 28 883
12 25 239
15 17 161
20 44 686
43 47 185
24 46 585
33 14 261
47 9 167
40 47 472
37 44 734
2 9 46
9 36 129
28 37 603
29 10 254
20 30 272
6 47 114
32 7 277
2 19 635
31 10 628
4 11 49
23 41 419
4 33 127
41 9 784
38 22 712
23 15 185
38 27 806
39 35 690
18 47 774
35 5 509
21 4 958
36 45 322
40 22 248
39 19 954
43 22 492
22 30 914
15 37 319
20 24 551
19 21 360
46 28 920
45 8 912
14 34 968
9 25 898
25 1 391
19 36 215
47 39 977
37 16 949
8 27 249
20 8 292
2 17 362
41 30 268
25 14 650
18 22 267
8 26 516
25 21 479
14 13 247
2 31 654
30 28 964
11 6 923
37 6 751
31 17 360
11 12 120
23 40 710
8 11 574
36 4 200
31 14 772
1 37 523
13 19 88
45 26 376
20 19 878
25 27 854
5 22 944
39 21 881
13 25 69
3 21 632
26 46 337
4 35 135
24 47 41
31 36 151
8 41 813
21 43 559
17 44 771
45 19 371
10 47 441
11 19 903
24 7 716
14 7 393
41 44 822
35 13 611
3 11 599
39 9 100
33 41 151
5 30 424
21 28 840
31 46 753
34 16 823
7 22 54
26 2 880
19 11 464
7 31 130
6 18 443
17 9 862
33 27 189
12 35 855
12 28 475
36 15 634
4 19 206
29 36 130
20 17 423
16 19 475
33 30 226
11 1 267
7 35 550
12 38 409
45 10 956
35 29 879
3 36 391
28 16 276
32 1 249
8 42 98
1 19 793
24 32 608
22 8 264
3 1 52
7 25 614
36 33 104
1 44 237
16 8 231
1 8 242
28 17 587
23 8 50
40 15 410
34 12 566
4 23 414
11 41 22
26 6 805
34 5 991
20 31 345
23 27 13
34 26 346
27 17 486
11 28 445
16 44 217
46 17 505
44 19 297
13 41 163
43 26 639
32 31 102
6 42 287
41 8 776
1 33 46
36 47 144
36 5 815
31 19 128
22 7 429
15 36 716
44 4 294
17 14 776
35 33 965
24 44 953
32 34 674
38 41 209
17 38 633
7 29 506
16 34 967
4 12 865
42 14 511
8 37 970
14 15 215
18 24 611
28 27 966
26 39 517
27 47 98
9 12 947
47 8 789
40 20 227
11 42 173
30 12 457
34 8 891
28 43 373
37 32 587
41 29 118
44 12 308
12 14 82
31 11 383
14 29 404
10 30 328
25 32 440
47 30 156
26 22 296
11 4 332
19 23 578
1 24 378
11 36 145
46 33 99
2 35 406
15 24 300
20 16 596
15 42 27
34 37 124
12 27 667
47 34 550
21 46 189
1 28 387
21 37 176
31 39 498
43 9 414
23 29 962
24 23 945
40 41 56
31 15 138
30 26 425
44 32 794
14 9 856
44 31 89
40 13 551
3 18 846
41 34 899
24 37 552
17 22 680
7 2 671
31 20 163
23 3 893
26 36 358
38 1 708
8 33 371
21 18 122
38 29 467
32 2 459
3 35 939
47 42 547
3 9 897
16 47 18
7 14 216
2 26 691
39 30 860
17 7 207
12 42 407
8 46 877
4 39 208
22 14 681
35 42 47
6 9 21
36 19 432
33 18 171
2 28 475
6 40 54
37 4 675
39 4 463
22 43 976
31 42 315
47 31 260
6 26 726
28 20 414
3 20 341
22 3 881
18 8 8
2 25 129
43 13 659
13 8 286
34 22 586
5 2 122
4 46 650
18 19 572
25 11 66
14 16 484
24 36 185
7 47 787
41 7 85
37 2 192
19 35 202
19 34 99
34 15 619
43 30 537
14 1 709
41 4 900
43 25 172
24 1 198
7 41 311
4 5 204
47 26 352
1 21 768
15 29 834
9 39 221
37 22 735
40 25 906
40 6 533
17 25 15
32 4 966
32 13 66
41 38 954
23 2 330
3 23 838
27 25 562
2 8 185
35 1 693
8 5 343
37 36 617
14 41 816
30 7 121
6 38 335
35 19 546
32 15 588
6 2 827
45 23 211
36 17 115
2 15 996
9 22 146
44 33 840
8 25 158
23 16 799
43 11 32
31 41 834
2 44 974
36 6 332
33 6 972
33 19 576
17 20 159
39 37 574
17 45 884
34 23 260
46 9 864
41 15 187
33 32 228
36 30 184
11 45 140
46 43 707
7 18 110
11 15 475
33 25 508
30 13 320
38 25 677
19 31 617
25 33 188
38 3 853
25 16 107
42 25 416
29 21 744
8 1 621
17 40 273
43 38 755
44 15 947
6 19 790
46 2 960
12 8 2
18 45 220
32 33 60
20 10 21
25 30 127
20 46 386
36 29 355
24 364
21 9 632
16 4 93
15 18 226
15 13 892
12 23 474
19 15 814
19 24 24
13 2 885
12 14 255
24 15 798
15 23 301
7 23 290
6 3 348
7 24 825
16 13 585
21 18 260
24 4 812
4 17 68
17 19 68
21 10 931
15 17 802
12 6 983
11 2 203
5 12 161
20 3 112
5 4 263
22 21 351
12 4 908
2 9 162
4 2 481
12 18 934
13 3 558
1 24 603
2 17 839
3 24 95
12 8 480
24 20 209
18 9 538
7 11 536
11 24 609
23 11 129
10 1 62
6 16 925
1 16 14
14 21 829
20 14 921
6 24 129
5 8 700
9 10 810
23 8 477
16 18 651
1 15 408
22 2 329
13 20 439
15 6 456
14 23 163
15 8 103
22 13 987
14 4 641
3 8 19
5 3 269
7 4 30
14 20 640
21 17 185
17 18 829
1 18 367
4 5 181
21 6 229
15 12 35
22 6 108
22 9 688
12 11 21
19 2 385
5 10 756
21 1 504
9 14 203
7 9 723
9 11 215
4 16 886
12 22 403
21 16 770
4 14 992
16 7 242
1 3 746
8 23 938
9 20 143
23 14 401
3 2 789
14 15 914
7 17 594
2 18 240
6 11 865
19 21 123
16 9 877
7 12 626
1 17 901
24 5 131
16 2 391
21 3 524
8 21 446
23 22 77
18 5 281
8 17 485
7 8 285
7 20 61
13 8 105
23 3 772
12 2 579
6 21 915
10 8 357
20 7 307
6 8 891
19 5 277
4 8 699
13 1 497
14 12 34
4 7 179
3 17 113
18 1 752
1 6 934
20 16 140
9 5 17
10 15 802
23 6 676
10 17 911
19 1 679
15 19 627
8 19 359
10 7 350
8 15 29
24 1 801
15 2 21
20 23 928
1 23 455
4 12 733
17 7 188
12 7 355
9 21 138
1 9 661
20 15 286
1 7 923
18 14 622
18 20 87
23 5 268
12 24 766
11 6 625
23 13 396
17 24 185
24 16 757
1 22 967
17 5 27
16 19 231
18 6 334
7 18 890
16 1 786
10 11 547
3 23 763
5 24 308
8 10 624
12 5 683
12 13 39
20 6 113
14 5 1000
11 10 817
11 14 599
8 1 806
21 24 986
10 23 245
17 16 860
21 2 524
18 8 844
24 22 547
5 19 397
10 24 99
6 17 204
6 20 104
4 1 186
24 17 337
9 17 790
2 8 55
5 23 992
22 17 936
6 18 971
21 5 703
11 13 72
1 2 161
19 14 795
14 7 534
12 19 171
10 5 104
10 18 643
7 22 805
7 14 457
23 9 149
9 18 381
5 13 343
5 18 297
14 11 483
4 18 952
11 22 463
11 9 786
20 13 549
15 14 58
22 24 353
24 13 210
5 17 147
16 6 518
9 13 777
5 21 936
3 21 867
19 18 162
14 3 160
13 9 179
2 4 936
21 15 788
17 14 468
14 18 740
11 15 484
23 24 196
9 12 158
4 20 74
2 19 229
17 11 211
6 4 202
8 6 253
17 9 144
6 1 248
15 22 175
22 14 525
16 23 618
3 9 842
15 7 282
11 18 893
2 13 48
23 16 226
4 15 471
18 19 4
15 1 520
8 5 251
9 6 619
22 11 133
11 8 552
1 5 73
4 21 834
19 16 457
24 7 182
5 9 711
9 7 458
19 4 521
24 14 431
9 22 930
20 10 470
12 9 63
23 7 626
10 16 704
10 3 912
13 11 43
18 7 100
1 19 819
9 4 316
19 6 458
22 1 292
9 23 434
18 13 302
13 24 695
3 1 329
12 3 120
19 12 254
16 24 408
2 1 92
18 12 217
5 15 292
13 21 249
6 7 79
23 2 741
19 23 211
17 3 737
7 21 371
2 16 690
1 4 690
8 4 267
13 15 104
24 12 36
17 4 506
3 13 125
22 23 83
21 7 343
5 14 461
2 7 799
23 1 66
3 7 917
6 2 358
6 12 355
4 22 991
14 6 67
15 3 408
13 23 784
2 15 239
19 17 902
12 16 860
11 20 217
22 4 399
3 12 421
5 16 55
10 12 80
22 18 232
14 22 821
14 1 652
10 22 315
4 6 946
16 8 677
15 24 603
16 20 682
9 15 918
8 24 979
24 9 627
19 8 948
7 5 167
17 10 298
21 4 676
11 21 128
7 15 577
15 16 783
13 14 765
14 9 278
2 12 154
11 7 156
11 4 810
11 19 535
22 15 190
23 21 180
6 10 767
16 12 768
12 17 415
5 7 609
24 2 546
10 20 743
15 5 454
1 13 452
13 18 498
22 16 91
18 3 324
22 5 388
8 11 944
20 8 571
20 2 407
18 24 880
14 8 627
3 18 935
18 16 506
5 1 5
20 22 950
16 11 498
16 10 413
4 23 633
22 7 960
22 3 1
10 19 694
5 6 174
6 5 52
20 1 146
11 12 122
18 22 885
18 21 800
31 416
22 4 538
16 9 256
26 13 152
1 19 503
4 9 890
8 16 282
4 21 508
31 13 267
6 9 355
2 3 528
3 14 319
13 11 240
29 30 631
11 19 925
17 1 831
13 30 344
11 10 554
8 1 880
26 20 883
11 4 921
30 24 636
10 14 377
3 6 937
7 13 981
12 21 844
2 19 33
30 21 632
30 22 674
21 6 250
25 31 658
3 18 936
6 10 138
26 7 242
9 16 594
9 24 473
9 20 449
23 3 816
2 6 614
25 13 226
1 20 465
20 29 882
1 3 442
27 26 202
19 2 200
21 25 549
16 21 107
25 3 617
31 23 649
27 14 729
1 2 893
16 22 544
6 13 412
24 29 979
19 5 117
1 31 591
10 22 693
28 7 23
3 10 753
17 15 259
4 28 863
12 14 214
18 23 920
9 3 976
17 25 679
24 4 943
23 11 19
26 10 39
26 27 104
12 7 607
1 4 1
11 8 382
22 13 286
29 14 572
30 31 724
17 19 5
13 6 652
30 13 269
12 25 854
27 10 181
12 5 74
31 3 465
6 29 799
17 31 435
7 31 884
13 4 945
13 14 133
23 12 365
25 5 369
14 28 266
8 18 832
3 27 744
31 27 702
11 24 989
3 26 527
6 20 519
15 22 305
10 27 142
22 15 617
8 2 609
12 31 80
31 17 675
10 8 95
19 27 809
10 16 675
21 24 91
6 7 871
10 28 33
22 8 928
16 10 792
26 9 611
31 14 86
5 21 889
21 22 779
7 16 194
27 12 743
15 5 771
11 1 204
16 28 114
11 15 39
24 10 271
8 7 524
27 1 663
16 20 510
29 8 334
29 28 494
15 26 644
28 14 996
30 4 932
28 19 435
3 24 540
9 22 946
26 30 339
6 26 841
25 4 221
18 9 565
11 9 515
22 5 159
24 2 667
4 1 275
3 12 278
16 12 372
3 23 367
31 19 756
30 5 977
22 17 929
29 21 669
10 9 995
2 16 104
12 16 488
14 12 866
29 17 713
24 23 739
18 6 961
29 3 73
27 22 78
9 7 395
18 13 266
8 14 188
30 2 631
13 3 678
10 1 795
13 5 639
27 7 970
12 8 87
27 19 754
20 25 68
5 18 118
12 19 995
7 10 606
12 29 289
11 2 576
14 7 903
10 17 181
15 4 651
3 2 32
31 16 12
24 7 37
14 11 229
30 10 197
11 18 636
26 16 760
30 9 240
9 18 345
18 19 675
7 12 69
9 15 644
31 29 332
22 9 497
9 21 720
11 3 508
20 19 284
25 19 217
13 16 790
31 25 356
24 26 490
17 5 329
10 12 238
20 2 683
8 27 270
4 23 23
12 17 218
9 27 258
16 25 877
8 25 1
6 22 476
20 16 909
8 11 991
23 5 69
11 23 228
5 17 210
20 12 353
22 14 552
23 30 73
24 20 207
19 21 689
28 18 755
15 7 55
8 19 306
15 20 358
17 12 144
5 9 916
17 30 332
11 16 961
25 22 651
2 29 320
23 15 119
28 4 287
20 3 131
4 16 387
6 8 522
2 17 147
26 28 651
27 20 856
7 28 870
1 9 853
23 8 366
1 6 258
10 11 260
23 31 260
16 14 979
1 21 320
19 31 252
4 8 292
4 30 483
29 26 291
24 9 595
9 29 183
10 25 562
6 31 606
2 24 700
14 10 758
14 6 850
13 7 81
1 7 518
21 14 925
24 15 180
25 15 86
22 2 932
17 28 265
21 17 813
19 12 937
20 17 860
21 5 404
23 21 561
23 9 989
24 11 946
22 3 343
4 10 748
27 2 988
2 27 224
27 4 802
4 18 738
4 24 77
12 23 973
10 6 352
2 25 168
16 26 424
27 9 357
7 30 299
27 11 499
26 6 428
19 24 857
22 6 52
1 29 952
31 5 592
9 14 465
13 27 551
30 23 458
26 3 532
20 1 829
13 9 921
1 8 511
31 9 390
15 16 393
7 14 72
4 19 112
24 8 965
19 29 788
1 30 992
7 25 218
11 28 938
1 25 870
1 15 656
4 31 835
18 8 331
11 29 165
